Año;Codigo Provincia;Codigo Municipio;Municipio;Codigo Comarca;Comarca;codigo producto;grupo de cultivo;cultivo;Superficie Secano que no produce;Superficie Secano en producción;Superficie Regadío que no produce;Superficie Regadío en producción
2010;49;102;MADERAL (EL);6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;1;;
2010;49;102;MADERAL (EL);6;DUERO BAJO;0012/02;FRUTALES;PERAL;;1;;
2010;49;102;MADERAL (EL);6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;3;;
2010;49;102;MADERAL (EL);6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;152;;
2010;49;103;MADRIDANOS;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;1;;
2010;49;103;MADRIDANOS;6;DUERO BAJO;0012/02;FRUTALES;PERAL;;1;;
2010;49;103;MADRIDANOS;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;2;;
2010;49;103;MADRIDANOS;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;2;44;;
2010;49;104;MAHIDE;3;ALISTE;0012/01;FRUTALES;MANZANO;;2;;1
2010;49;104;MAHIDE;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;4;;
2010;49;105;MAIRE DE CASTROPONCE;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;105;MAIRE DE CASTROPONCE;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;28;;
2010;49;107;MALVA;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;7;;
2010;49;108;MANGANESES DE LA LAMPREANA;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;10;;
2010;49;109;MANGANESES DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;109;MANGANESES DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0012/07;FRUTALES;CEREZO Y GUINDO;;;;1
2010;49;109;MANGANESES DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;62;;
2010;49;109;MANGANESES DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0015/00;VIVEROS;VIVEROS;;;;1
2010;49;110;MANZANAL DE ARRIBA;1;SANABRIA;0012/01;FRUTALES;MANZANO;;5;;
2010;49;110;MANZANAL DE ARRIBA;1;SANABRIA;0012/02;FRUTALES;PERAL;;2;;
2010;49;111;MANZANAL DEL BARCO;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;8;;
2010;49;112;MANZANAL DE LOS INFANTES;1;SANABRIA;0012/01;FRUTALES;MANZANO;;5;;
2010;49;112;MANZANAL DE LOS INFANTES;1;SANABRIA;0012/02;FRUTALES;PERAL;;1;;
2010;49;113;MATILLA DE ARZON;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;113;MATILLA DE ARZON;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;9;;
2010;49;114;MATILLA LA SECA;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;1;;
2010;49;115;MAYALDE;5;SAYAGO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;2;42;;
2010;49;116;MELGAR DE TERA;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;116;MELGAR DE TERA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;77;;
2010;49;117;MICERECES DE TERA;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;117;MICERECES DE TERA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;130;;4
2010;49;118;MILLES DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0015/00;VIVEROS;VIVEROS;;;;1
2010;49;119;MOLACILLOS;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;4;;
2010;49;120;MOLEZUELAS DE LA CARBALLEDA;1;SANABRIA;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;24;;
2010;49;121;MOMBUEY;1;SANABRIA;0012/01;FRUTALES;MANZANO;;2;;
2010;49;122;MONFARRACINOS;4;CAMPOS-PAN;0012/01;FRUTALES;MANZANO;;;;1
2010;49;123;MONTAMARTA;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;13;;
2010;49;124;MORAL DE SAYAGO;5;SAYAGO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;44;;
2010;49;125;MORALEJA DEL VINO;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;1;;
2010;49;125;MORALEJA DEL VINO;6;DUERO BAJO;0012/02;FRUTALES;PERAL;;1;;
2010;49;125;MORALEJA DEL VINO;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;125;MORALEJA DEL VINO;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;38;;
2010;49;127;MORALES DEL VINO;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;3;;1
2010;49;127;MORALES DEL VINO;6;DUERO BAJO;0012/02;FRUTALES;PERAL;;2;;
2010;49;127;MORALES DEL VINO;6;DUERO BAJO;0012/08;FRUTALES;MELOCOTONERO;;1;;
2010;49;127;MORALES DEL VINO;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;3;;
2010;49;127;MORALES DEL VINO;6;DUERO BAJO;0014/02;OLIVAR Y OTROS C.I.;OLI ACEITUNA ACEITE;1;;;
2010;49;128;MORALES DE REY;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;128;MORALES DE REY;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;96;;
2010;49;128;MORALES DE REY;2;BENAVENTE Y LOS VALLES;0015/00;VIVEROS;VIVEROS;;;;4
2010;49;129;MORALES DE TORO;6;DUERO BAJO;0012/07;FRUTALES;CEREZO Y GUINDO;;1;;
2010;49;129;MORALES DE TORO;6;DUERO BAJO;0012/17;FRUTALES;AZUFUAIFO Y OTROS;2;;;
2010;49;129;MORALES DE TORO;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;129;MORALES DE TORO;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;5;1441;;23
2010;49;129;MORALES DE TORO;6;DUERO BAJO;0014/02;OLIVAR Y OTROS C.I.;OLI ACEITUNA ACEITE;3;;2;
2010;49;130;MORALES DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;3
2010;49;130;MORALES DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;;2
2010;49;130;MORALES DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/07;FRUTALES;CEREZO Y GUINDO;;;;2
2010;49;130;MORALES DE VALVERDE;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;101;;
2010;49;131;MORALINA;5;SAYAGO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;9;;
2010;49;132;MORERUELA DE LOS INFANZONES;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;16;;
2010;49;133;MORERUELA DE TABARA;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;22;;
2010;49;134;MUELAS DE LOS CABALLEROS;1;SANABRIA;0012/01;FRUTALES;MANZANO;;3;;
2010;49;134;MUELAS DE LOS CABALLEROS;1;SANABRIA;0012/02;FRUTALES;PERAL;;1;;
2010;49;135;MUELAS DEL PAN;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;24;;
2010;49;136;MUGA DE SAYAGO;5;SAYAGO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;2;;
2010;49;137;NAVIANOS DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/07;FRUTALES;CEREZO Y GUINDO;;;;1
2010;49;137;NAVIANOS DE VALVERDE;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;14;;
2010;49;138;OLMILLOS DE CASTRO;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;22;;
2010;49;139;OTERO DE BODAS;1;SANABRIA;0012/01;FRUTALES;MANZANO;;3;;
2010;49;139;OTERO DE BODAS;1;SANABRIA;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;20;;
2010;49;141;PAJARES DE LA LAMPREANA;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;15;;
2010;49;142;PALACIOS DEL PAN;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;19;;
2010;49;143;PALACIOS DE SANABRIA;1;SANABRIA;0012/01;FRUTALES;MANZANO;;5;;
2010;49;145;PEDRALBA DE LA PRADERIA;1;SANABRIA;0012/01;FRUTALES;MANZANO;;2;;
2010;49;146;PEGO (EL);6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;2;;
2010;49;146;PEGO (EL);6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;4;410;;
2010;49;146;PEGO (EL);6;DUERO BAJO;0015/00;VIVEROS;VIVEROS;;;;5
2010;49;147;PELEAGONZALO;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;;;1
2010;49;147;PELEAGONZALO;6;DUERO BAJO;0012/02;FRUTALES;PERAL;;;;1
2010;49;147;PELEAGONZALO;6;DUERO BAJO;0012/07;FRUTALES;CEREZO Y GUINDO;;1;;
2010;49;147;PELEAGONZALO;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;2;;
2010;49;147;PELEAGONZALO;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;17;;1
2010;49;147;PELEAGONZALO;6;DUERO BAJO;0014/02;OLIVAR Y OTROS C.I.;OLI ACEITUNA ACEITE;1;;;
2010;49;148;PELEAS DE ABAJO;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;1;;
2010;49;148;PELEAS DE ABAJO;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;148;PELEAS DE ABAJO;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;2;;
2010;49;149;PEÑAUSENDE;5;SAYAGO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;2;43;;
2010;49;150;PEQUE;1;SANABRIA;0012/01;FRUTALES;MANZANO;;3;;
2010;49;151;PERDIGON (EL);6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;;;1
2010;49;151;PERDIGON (EL);6;DUERO BAJO;0012/02;FRUTALES;PERAL;;;;1
2010;49;151;PERDIGON (EL);6;DUERO BAJO;0012/08;FRUTALES;MELOCOTONERO;;;;1
2010;49;151;PERDIGON (EL);6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;;;1
2010;49;151;PERDIGON (EL);6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;32;;
2010;49;152;PERERUELA;5;SAYAGO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;14;;
2010;49;153;PERILLA DE CASTRO;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;4;;
2010;49;155;PIEDRAHITA DE CASTRO;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;4;;
2010;49;157;PINO;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;25;;
2010;49;158;PIÑERO (EL);6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;158;PIÑERO (EL);6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;44;;
2010;49;159;POBLADURA DEL VALLE;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;159;POBLADURA DEL VALLE;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;3;51;;
2010;49;160;POBLADURA DE VALDERADUEY;4;CAMPOS-PAN;0012/18;FRUTALES;ALMENDRO;1;;;
2010;49;160;POBLADURA DE VALDERADUEY;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;1;;
2010;49;163;POZOANTIGUO;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;32;;
2010;49;164;POZUELO DE TABARA;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;10;;
2010;49;165;PRADO;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;1;;
2010;49;166;PUEBLA DE SANABRIA;1;SANABRIA;0012/01;FRUTALES;MANZANO;;4;;
2010;49;167;PUEBLICA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;167;PUEBLICA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;;1
2010;49;167;PUEBLICA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/07;FRUTALES;CEREZO Y GUINDO;;10;;
2010;49;167;PUEBLICA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;74;;
2010;49;168;QUINTANILLA DEL MONTE;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;4;;
2010;49;169;QUINTANILLA DEL OLMO;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;14;;
2010;49;170;QUINTANILLA DE URZ;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;51;;
2010;49;171;QUIRUELAS DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;8
2010;49;171;QUIRUELAS DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;;2
2010;49;171;QUIRUELAS DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;171;QUIRUELAS DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;2;221;;1
2010;49;171;QUIRUELAS DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0015/00;VIVEROS;VIVEROS;;;;1
2010;49;172;RABANALES;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;15;;
2010;49;175;REVELLINOS;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;3;;
2010;49;176;RIOFRIO DE ALISTE;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;100;;
2010;49;177;RIONEGRO DEL PUENTE;1;SANABRIA;0012/01;FRUTALES;MANZANO;;2;;
2010;49;177;RIONEGRO DEL PUENTE;1;SANABRIA;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;3;;
2010;49;178;ROALES;4;CAMPOS-PAN;0012/01;FRUTALES;MANZANO;;;;1
2010;49;178;ROALES;4;CAMPOS-PAN;0012/02;FRUTALES;PERAL;;;;1
2010;49;178;ROALES;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;14;;
2010;49;179;ROBLEDA-CERVANTES;1;SANABRIA;0012/01;FRUTALES;MANZANO;;1;;
2010;49;181;ROSINOS DE LA REQUEJADA;1;SANABRIA;0012/01;FRUTALES;MANZANO;;1;;
2010;49;184;SAMIR DE LOS CAÑOS;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;21;;
2010;49;185;SAN AGUSTIN DEL POZO;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;1;;
2010;49;186;SAN CEBRIAN DE CASTRO;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;29;;
2010;49;187;SAN CRISTOBAL DE ENTREVIÑAS;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;2
2010;49;187;SAN CRISTOBAL DE ENTREVIÑAS;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;;2
2010;49;187;SAN CRISTOBAL DE ENTREVIÑAS;2;BENAVENTE Y LOS VALLES;0012/07;FRUTALES;CEREZO Y GUINDO;;1;;
2010;49;187;SAN CRISTOBAL DE ENTREVIÑAS;2;BENAVENTE Y LOS VALLES;0012/19;FRUTALES;NOGAL;;;;1
2010;49;187;SAN CRISTOBAL DE ENTREVIÑAS;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;28;;
2010;49;188;SAN ESTEBAN DEL MOLAR;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;3;;
2010;49;191;SAN MIGUEL DE LA RIBERA;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;;1;
2010;49;191;SAN MIGUEL DE LA RIBERA;6;DUERO BAJO;0012/02;FRUTALES;PERAL;;;1;
2010;49;191;SAN MIGUEL DE LA RIBERA;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;191;SAN MIGUEL DE LA RIBERA;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;4;70;;
2010;49;191;SAN MIGUEL DE LA RIBERA;6;DUERO BAJO;0014/02;OLIVAR Y OTROS C.I.;OLI ACEITUNA ACEITE;;;;1
2010;49;193;SAN PEDRO DE CEQUE;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;193;SAN PEDRO DE CEQUE;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;;1
2010;49;193;SAN PEDRO DE CEQUE;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;136;;
2010;49;194;SAN PEDRO DE LA NAVE-ALMENDRA;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;16;;
2010;49;197;SANTA CLARA DE AVEDILLO;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;1;;
2010;49;197;SANTA CLARA DE AVEDILLO;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;197;SANTA CLARA DE AVEDILLO;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;19;;
2010;49;200;SANTA CRISTINA DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;200;SANTA CRISTINA DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;;1
2010;49;200;SANTA CRISTINA DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0012/19;FRUTALES;NOGAL;;;4;
2010;49;200;SANTA CRISTINA DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;4;;
2010;49;200;SANTA CRISTINA DE LA POLVOROSA;2;BENAVENTE Y LOS VALLES;0015/00;VIVEROS;VIVEROS;;;;10
2010;49;201;SANTA CROYA DE TERA;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;4;
2010;49;201;SANTA CROYA DE TERA;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;3;
2010;49;201;SANTA CROYA DE TERA;2;BENAVENTE Y LOS VALLES;0012/08;FRUTALES;MELOCOTONERO;;;1;
2010;49;201;SANTA CROYA DE TERA;2;BENAVENTE Y LOS VALLES;0012/09;FRUTALES;CIRUELO;;;1;
2010;49;201;SANTA CROYA DE TERA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;43;;
2010;49;202;SANTA EUFEMIA DEL BARCO;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;9;;
2010;49;203;SANTA MARIA DE LA VEGA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;29;;
2010;49;204;SANTA MARIA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;3;;
2010;49;204;SANTA MARIA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;3;;
2010;49;204;SANTA MARIA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0012/07;FRUTALES;CEREZO Y GUINDO;;4;;
2010;49;204;SANTA MARIA DE VALVERDE;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;39;;
2010;49;205;SANTIBAÑEZ DE TERA;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;1;;
2010;49;205;SANTIBAÑEZ DE TERA;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;1;;
2010;49;205;SANTIBAÑEZ DE TERA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;1;107;;
2010;49;206;SANTIBAÑEZ DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;3;;1
2010;49;206;SANTIBAÑEZ DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;3;;1
2010;49;206;SANTIBAÑEZ DE VIDRIALES;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;324;;
2010;49;207;SANTOVENIA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;7;;
2010;49;208;SAN VICENTE DE LA CABEZA;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;53;;
2010;49;209;SAN VITERO;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;1;;
2010;49;210;SANZOLES;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;;;1
2010;49;210;SANZOLES;6;DUERO BAJO;0012/09;FRUTALES;CIRUELO;;1;;
2010;49;210;SANZOLES;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;1;;
2010;49;210;SANZOLES;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;164;;
2010;49;214;TABARA;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;33;;
2010;49;219;TORO;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;2;;26
2010;49;219;TORO;6;DUERO BAJO;0012/02;FRUTALES;PERAL;;5;;36
2010;49;219;TORO;6;DUERO BAJO;0012/03;FRUTALES;MEMBRILLO;;1;;
2010;49;219;TORO;6;DUERO BAJO;0012/07;FRUTALES;CEREZO Y GUINDO;;15;;7
2010;49;219;TORO;6;DUERO BAJO;0012/08;FRUTALES;MELOCOTONERO;;7;;10
2010;49;219;TORO;6;DUERO BAJO;0012/09;FRUTALES;CIRUELO;;2;;3
2010;49;219;TORO;6;DUERO BAJO;0012/10;FRUTALES;HIGUERA;;1;;1
2010;49;219;TORO;6;DUERO BAJO;0012/17;FRUTALES;AZUFUAIFO Y OTROS;12;6;12;
2010;49;219;TORO;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;33;;5
2010;49;219;TORO;6;DUERO BAJO;0012/19;FRUTALES;NOGAL;;2;;
2010;49;219;TORO;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;15;2511;;20
2010;49;219;TORO;6;DUERO BAJO;0014/02;OLIVAR Y OTROS C.I.;OLI ACEITUNA ACEITE;2;;39;
2010;49;219;TORO;6;DUERO BAJO;0015/00;VIVEROS;VIVEROS;;;;5
2010;49;220;TORRE DEL VALLE (LA);2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;48;;1
2010;49;221;TORREGAMONES;5;SAYAGO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;60;;
2010;49;222;TORRES DEL CARRIZAL;4;CAMPOS-PAN;0012/01;FRUTALES;MANZANO;;;;2
2010;49;222;TORRES DEL CARRIZAL;4;CAMPOS-PAN;0012/02;FRUTALES;PERAL;;;;1
2010;49;222;TORRES DEL CARRIZAL;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;21;;
2010;49;223;TRABAZOS;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;40;;
2010;49;224;TREFACIO;1;SANABRIA;0012/01;FRUTALES;MANZANO;;1;;
2010;49;225;UÑA DE QUINTANA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;10;;
2010;49;226;VADILLO DE LA GUAREÑA;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;2;;
2010;49;226;VADILLO DE LA GUAREÑA;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;4;13;;86
2010;49;226;VADILLO DE LA GUAREÑA;6;DUERO BAJO;0014/02;OLIVAR Y OTROS C.I.;OLI ACEITUNA ACEITE;;;3;
2010;49;227;VALCABADO;4;CAMPOS-PAN;0012/01;FRUTALES;MANZANO;;;;2
2010;49;227;VALCABADO;4;CAMPOS-PAN;0012/02;FRUTALES;PERAL;;;;2
2010;49;227;VALCABADO;4;CAMPOS-PAN;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;14;;
2010;49;228;VALDEFINJAS;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;2;;
2010;49;228;VALDEFINJAS;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;5;133;;
2010;49;229;VALDESCORRIEL;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;1;;1
2010;49;229;VALDESCORRIEL;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;1;;1
2010;49;229;VALDESCORRIEL;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;2;;
2010;49;230;VALLESA;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;;;1
2010;49;230;VALLESA;6;DUERO BAJO;0012/02;FRUTALES;PERAL;;;;1
2010;49;230;VALLESA;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;2;;
2010;49;230;VALLESA;6;DUERO BAJO;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;15;;
2010;49;231;VEGA DE TERA;2;BENAVENTE Y LOS VALLES;0012/01;FRUTALES;MANZANO;;;;1
2010;49;231;VEGA DE TERA;2;BENAVENTE Y LOS VALLES;0012/02;FRUTALES;PERAL;;;;1
2010;49;231;VEGA DE TERA;2;BENAVENTE Y LOS VALLES;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;82;;
2010;49;233;VEGALATRAVE;3;ALISTE;0013/02;VIÑEDO;VIÑEDO DE UVA VINO;;22;;
2010;49;234;VENIALBO;6;DUERO BAJO;0012/01;FRUTALES;MANZANO;;1;;
2010;49;234;VENIALBO;6;DUERO BAJO;0012/07;FRUTALES;CEREZO Y GUINDO;;1;;
2010;49;234;VENIALBO;6;DUERO BAJO;0012/18;FRUTALES;ALMENDRO;;2;;
